id,time_stamp,is_visible,is_noisy,is_moving,location_id,range,angle_degree,sensor_pose_xytheta,trajectory_id
294,1704890654.5011597,1,0,True,0,"[0.8331529320334913, 1.2479983333247402]","[-1.5197547685405546, -24.458693603422443]","[0.12611766427834517, 0.12420271252222011, 0.09509920421987772]",1
295,1704890654.6568804,1,0,True,0,"[0.8283710747002189, 1.2436481227709937]","[-1.5356669544786186, -24.5569070059903]","[0.13087972009276705, 0.1246574635692616, 0.09521609637886286]",1
296,1704890654.8125877,1,0,True,0,"[0.8201473634385397, 1.2361596679523628]","[-1.5209166927999884, -24.68595730740635]","[0.13906864784814893, 0.12543726787645904, 0.09472269657999277]",1
297,1704890654.9689045,1,0,True,0,"[0.8143783059577003, 1.23091435777784]","[-1.5205385310182589, -24.787271970142996]","[0.1448137057003796, 0.12598212017573002, 0.09454038832336664]",1
298,1704890655.124677,1,0,True,0,"[0.8084094162655155, 1.225529308504916]","[-1.6295843537400383, -24.99978096304961]","[0.15075999850935795, 0.1265497191746073, 0.09614377561956644]",1
299,1704890655.2807796,1,0,True,0,"[0.8023891862927645, 1.2200907946537591]","[-1.6924428141907633, -25.168711494146308]","[0.15675594939107468, 0.1271297731743906, 0.09697345737367867]",1
300,1704890655.4365783,1,0,True,0,"[0.7965962370758796, 1.2148567241895796]","[-1.728256468639272, -25.307834177810587]","[0.16252461375796115, 0.12769354018874995, 0.0973563576117158]",1
301,1704890655.5925732,1,0,True,0,"[0.7905230516053893, 1.209347813843545]","[-1.687094736218772, -25.377812467953728]","[0.16857064750744696, 0.12828159713427711, 0.09646557364612818]",1
302,1704890655.7488627,1,0,True,0,"[0.7847053198447461, 1.2041076802247053]","[-1.7435019634443323, -25.539244118731656]","[0.17436469097854074, 0.12884589310068742, 0.097181455232203]",1
303,1704890655.9048696,1,0,True,0,"[0.7770627211485023, 1.197181386280438]","[-1.6717736493922064, -25.610473034685896]","[0.18197300443044717, 0.12958186319290543, 0.09573093149811031]",1
304,1704890656.060875,1,0,True,0,"[0.7712183147219258, 1.1919095655396679]","[-1.6768217014374913, -25.724489722632235]","[0.18779287171613726, 0.13014208358592264, 0.09560430143028498]",1
305,1704890656.2165008,1,0,True,0,"[0.765322209798708, 1.1865805168069474]","[-1.6376273346770611, -25.797335498569062]","[0.19366340161816972, 0.13070429734080197, 0.09475141856819391]",1
306,1704890656.3728726,1,0,True,0,"[0.7594986303628347, 1.1812694291562813]","[-1.4567269250765629, -25.732043434672097]","[0.19945955117625117, 0.13124651159562573, 0.09159414563328028]",1
307,1704890656.5286927,1,0,True,0,"[0.7537278592968291, 1.1760417992573091]","[-1.383421539912032, -25.771989602636143]","[0.20520656139910384, 0.13177036506918824, 0.09021673444658518]",1
308,1704890656.6847982,1,0,True,0,"[0.7478845508970297, 1.1708098094593782]","[-1.475759836164288, -25.975652443272736]","[0.2110292692263645, 0.13230024447644365, 0.09154653642326593]",1
309,1704890656.840858,1,0,True,0,"[0.7419644447562496, 1.1654986295137937]","[-1.5126914077222464, -26.127555726061203]","[0.21692688594558487, 0.13284476080709684, 0.09195393417030573]",1
310,1704890656.9967752,1,0,True,0,"[0.7361724109248191, 1.160331194524595]","[-1.613167248399227, -26.339618476371097]","[0.22269819687679857, 0.1333807512993656, 0.09339664224535227]",1
311,1704890657.1529207,1,0,True,0,"[0.727566530770387, 1.1525646509156482]","[-1.4757538345683323, -26.377588156176884]","[0.23126715498563882, 0.13417437768254362, 0.09085247013717888]",1
312,1704890657.3087409,1,0,True,0,"[0.721543924493309, 1.1471592503613104]","[-1.4589325820178023, -26.4830327032895]","[0.23726650298769233, 0.1347181757266118, 0.09038038644939661]",1
313,1704890657.4647086,1,0,True,0,"[0.7156962055980604, 1.1418767836043167]","[-1.3347821994601243, -26.481888157463693]","[0.24308996240618885, 0.1352397186290763, 0.08816868159919976]",1
314,1704890657.617939,1,0,True,0,"[0.7097224304407802, 1.1364919792524968]","[-1.23992753689326, -26.513373069131557]","[0.24904064110306257, 0.13575932260051404, 0.08644735161215067]",1
315,1704890657.7767665,1,0,True,0,"[0.703749346135745, 1.1311253117060327]","[-1.1871307112351823, -26.58711076561819]","[0.25499198283523206, 0.13627127991234375, 0.08542052749544382]",1
316,1704890657.9329805,1,0,True,0,"[0.6977261632820887, 1.1257297562954651]","[-1.1667154040397543, -26.69463122835775]","[0.2609940879036988, 0.13678375144385685, 0.08492309693247081]",1
317,1704890658.0891051,1,0,True,0,"[0.6918045053314821, 1.1204371579712187]","[-1.1629923170524001, -26.817336627948336]","[0.26689530328243083, 0.13728777394778305, 0.08469768706709146]",1
318,1704890658.2452934,1,0,True,0,"[0.6857825594414864, 1.1150806309864745]","[-1.2159625235272333, -26.998386077711263]","[0.2728975622694911, 0.13779843783493342, 0.0853917608037591]",1
319,1704890658.4008434,1,0,True,0,"[0.6781691764162603, 1.1083657798375854]","[-1.3951860669443148, -27.337029861222312]","[0.280487027646123, 0.13846308787582395, 0.0880625257268548]",1
320,1704890658.5569856,1,0,True,0,"[0.6738948419011442, 1.1046023368688966]","[-1.4935467172436292, -27.525505710526406]","[0.28474774200516983, 0.13884172802719963, 0.08951344434171915]",1
321,1704890658.711886,1,0,True,0,"[0.666434324670039, 1.098046524424571]","[-1.6587870619333962, -27.848938730430238]","[0.29218365786709605, 0.1395185083311231, 0.09191154036670923]",1
322,1704890658.8685894,1,0,True,0,"[0.6605396613991823, 1.0928393571954036]","[-1.6854255021354654, -28.004884986697203]","[0.2980563188553698, 0.14005800806866003, 0.09210600797086954]",1
323,1704890659.0245328,1,0,False,0,"[0.6576817786062472, 1.0903304462040773]","[-1.732927869686253, -28.1142929016061]","[0.30090427603520414, 0.1403213610523674, 0.09275724086910486]",1
324,1704890659.1813846,1,0,False,0,"[0.65758071115629, 1.0902431571174878]","[-1.73844010478247, -28.121872145686396]","[0.3010050831564436, 0.1403307428332802, 0.09284231904894114]",1
325,1704890659.3373923,1,0,False,0,"[0.6575542428949219, 1.0902024271596662]","[-1.690317639199421, -28.075901749589576]","[0.30103028471275084, 0.1403330906841801, 0.09206066373735666]",1
326,1704890659.4930277,1,0,True,0,"[0.6570099992146315, 1.0894786070961313]","[-1.0198687976210994, -27.43947967986941]","[0.30155977806900036, 0.1403794885838761, 0.08116775844246149]",1
327,1704890659.6486092,1,0,True,0,"[0.6566495367225244, 1.0886395643354148]","[0.41499264675136266, -26.059581412046352]","[0.301913070685103, 0.1404068246707559, 0.057889644987881184]",1
328,1704890659.804831,1,0,True,0,"[0.6566267204839277, 1.0877662619252155]","[2.771543397244687, -23.780260685774778]","[0.3019888775158465, 0.14041145173725172, 0.019669699482619762]",1
329,1704890659.9578722,1,0,True,0,"[0.6566157451097951, 1.0871210014647064]","[4.518648452983669, -22.090416929582847]","[0.3020901163539224, 0.14041189381292618, -0.008660242892801762]",1
330,1704890660.11141,1,0,True,0,"[0.6566920522408202, 1.0865811898089528]","[6.193154472856316, -20.468535615437517]","[0.30214073639618977, 0.14041128997443694, -0.035820494405925274]",1
331,1704890660.2688649,1,0,True,0,"[0.6569171814127245, 1.0861516684686054]","[7.943698577383433, -18.768985149545]","[0.30209015037335507, 0.14041325016860495, -0.06423527654260397]",1
332,1704890660.4247615,1,0,True,0,"[0.6572283011091944, 1.0857552262202477]","[9.825300606718184, -16.94006381523762]","[0.30201439676656827, 0.14041845292328037, -0.09479460027068853]",1
333,1704890660.5806775,1,0,True,0,"[0.657517986371101, 1.0853279285046582]","[11.732698601167627, -15.086705739336725]","[0.30201437317859986, 0.1404182264683661, -0.1257702773436904]",1
334,1704890660.736765,1,0,True,0,"[0.6578635170678303, 1.0849924682271013]","[13.538126832100758, -13.330074260961402]","[0.30198936901783235, 0.140422178706237, -0.15511331614106894]",1
335,1704890660.8929,1,0,True,0,"[0.658149282285773, 1.0846069987399853]","[15.314451542699311, -11.603505286683276]","[0.3020642635231611, 0.14040968680460708, -0.1839646315202117]",1
336,1704890661.0489964,1,0,True,0,"[0.6585131052515802, 1.0843217463708752]","[17.028526829574737, -9.93444945409799]","[0.30208907821184106, 0.14040471082249875, -0.2118371045216918]",1
337,1704890661.2049518,1,0,True,0,"[0.6591670224878463, 1.0841108659475602]","[19.317712527598363, -7.699306141159574]","[0.3020150553682298, 0.1404216213633297, -0.2491368716582656]",1
338,1704890661.3607712,1,0,True,0,"[0.659666134106969, 1.0839070107225752]","[21.174343118088775, -5.887465465684781]","[0.30203976983710273, 0.14041606565892636, -0.27937818225473166]",1
339,1704890661.516731,1,0,True,0,"[0.6601312310753324, 1.0837062598193163]","[22.92706186839266, -4.177242997875184]","[0.3021126984267172, 0.14039490884982492, -0.3079223996028304]",1
340,1704890661.6726227,1,0,True,0,"[0.6606793803064939, 1.083598777548542]","[24.66322474843811, -2.4797091860430487]","[0.30213676465446554, 0.14038706418188107, -0.3362468248233199]",1
341,1704890661.8258665,1,0,True,0,"[0.6612866702065836, 1.083584610998051]","[26.325284091125475, -0.8511408992793144]","[0.3021132094416512, 0.14039633921718186, -0.3634174531325698]",1
342,1704890661.9850657,1,0,True,0,"[0.6619608357880139, 1.08361001111249]","[28.068289064766365, 0.858434304003941]","[0.30208977928653974, 0.14040591307093123, -0.39193937834352255]",1
343,1704890662.1407945,1,0,True,0,"[0.6626847425051026, 1.0836790002174712]","[29.837871101025325, 2.595917129717314]","[0.30206642471305567, 0.14041566649000745, -0.42092773970216507]",1
344,1704890662.296855,1,0,True,0,"[0.6634494651664696, 1.0837700965117327]","[31.661797887355096, 4.387701354329234]","[0.30206601182069176, 0.14041478311832628, -0.45082271751016384]",1
345,1704890662.452898,1,0,True,0,"[0.664309976367363, 1.0839817430519114]","[33.46096858043552, 6.1602822729600435]","[0.3019978050385927, 0.1404481641526058, -0.48040688689798117]",1
346,1704890662.608748,1,0,True,0,"[0.6651234502477626, 1.084117838897624]","[35.305212409741834, 7.974095723397791]","[0.30204173076694274, 0.14042298142911044, -0.5106717413291335]",1
347,1704890662.76475,1,0,False,0,"[0.6653650817698862, 1.084336845649461]","[35.455983434478945, 8.131099428265754]","[0.30186525468022424, 0.14052226158872835, -0.5133174126967788]",1
348,1704890662.92084,1,0,False,0,"[0.66543742531503, 1.0844145751098424]","[35.47419199039969, 8.152210768449896]","[0.3017991141670189, 0.14055955917690083, -0.5136792724952102]",1
349,1704890663.0737896,1,0,False,0,"[0.6654385305202749, 1.0844148451931654]","[35.476507767811654, 8.154492615423175]","[0.3017991141670189, 0.14055955917690083, -0.5137173598632216]",1
350,1704890663.2256727,1,0,True,0,"[0.6654239991669711, 1.0843512960011747]","[35.57919765225667, 8.252509823500915]","[0.301865208840789, 0.1405221804169342, -0.5153438514098524]",1
351,1704890663.3811538,1,0,True,0,"[0.6648615571593307, 1.083375849389774]","[36.24974564353766, 8.868808025379677]","[0.30278672389350236, 0.139992205050583, -0.5254899924620986]",1
352,1704890663.5368865,1,0,True,0,"[0.6629370644448738, 1.0809642283923355]","[36.48175877911294, 8.993846209345636]","[0.30490898653348597, 0.1387578242715957, -0.5272392695769668]",1
353,1704890663.693168,1,0,True,0,"[0.6606273169827577, 1.0780576082960667]","[36.77053086812996, 9.152532064696608]","[0.30746633163369236, 0.13726464760088236, -0.5294737285003066]",1
354,1704890663.849522,1,0,False,0,"[0.6583509353374843, 1.075217724702264]","[36.983281509145336, 9.238490009089961]","[0.309955040873738, 0.1358045229672996, -0.5304971998557448]",1
355,1704890664.0021024,1,0,False,0,"[0.655936628188068, 1.0722813056375005]","[37.03836912815346, 9.16481687036596]","[0.3125105279989365, 0.13430816763000972, -0.5288460915908217]",1
356,1704890664.1567233,1,0,False,0,"[0.653562731534245, 1.0693349068029938]","[37.2115608757291, 9.205566105090984]","[0.3150891987150251, 0.13280131621850405, -0.5291007226333021]",1
357,1704890664.3126717,1,0,False,0,"[0.650518188207147, 1.0655611117367447]","[37.40624496137057, 9.229686075263432]","[0.31838886576328895, 0.13087278797922253, -0.5289552873000503]",1
358,1704890664.4685109,1,0,False,0,"[0.648058785682514, 1.0625108644262822]","[37.55395212833854, 9.238517929787312]","[0.32105489698741696, 0.12931476777750797, -0.5286573832854629]",1
359,1704890664.6248052,1,0,True,0,"[0.6455646060326519, 1.0594898542456455]","[37.54461468867496, 9.093729579042709]","[0.32367909683646173, 0.1277855022257209, -0.5258058374747634]",1
360,1704890664.784713,1,0,True,0,"[0.643173174531273, 1.0565539605490923]","[37.61607824478265, 9.031104478720016]","[0.32624140773560223, 0.12630086174113425, -0.5243401592597365]",1
361,1704890664.9407349,1,0,True,0,"[0.6405496638369255, 1.053279420920377]","[37.79622665383824, 9.058548466995218]","[0.32911151910416175, 0.12464064289952613, -0.5243254369124771]",1
362,1704890665.0969772,1,0,True,0,"[0.6381734456775073, 1.0503252975270139]","[37.92418940201469, 9.048350676085352]","[0.33169731998080465, 0.12314606021352208, -0.5237284963950515]",1
363,1704890665.2528658,1,0,True,0,"[0.6358546418786861, 1.0474444435478791]","[38.03757668386844, 9.026275001284658]","[0.33421879485520517, 0.12169192573733059, -0.5229448145255446]",1
364,1704890665.405998,1,0,False,0,"[0.6328399404569061, 1.0436877194046796]","[38.19483642314323, 9.005227611043187]","[0.3375089082194007, 0.11979736854670706, -0.5220508044585587]",1
365,1704890665.5610144,1,0,False,0,"[0.630555699547245, 1.040813162444916]","[38.361304006935214, 9.033213289990407]","[0.34003254022321877, 0.1183469809386893, -0.5221003359183669]",1
366,1704890665.7167802,1,0,False,0,"[0.6282324841652194, 1.0379076676766348]","[38.482052239937666, 9.013871758746054]","[0.3425777933708775, 0.11688341865981135, -0.5213548010215163]",1
367,1704890665.8729596,1,0,False,0,"[0.6258834375333463, 1.0349745620073696]","[38.587514276464304, 8.977241190436676]","[0.3451467246609271, 0.11541026321450111, -0.5203185742720962]",1
368,1704890666.0292351,1,0,True,0,"[0.6236204188591269, 1.032162215881538]","[38.65405642253432, 8.907245777422906]","[0.34760674340483894, 0.11400158301636701, -0.5187444156035781]",1
369,1704890666.1848578,1,0,False,0,"[0.6223007065304964, 1.030467699232111]","[38.79812561109022, 8.966517486869847]","[0.3491012293997648, 0.11314789190698661, -0.5194844072684645]",1
370,1704890666.3409152,1,0,False,0,"[0.6221787282203592, 1.0303167888568734]","[38.799826888656526, 8.960869838927056]","[0.3492330547054222, 0.11307249429974309, -0.5193684166297317]",1
371,1704890666.49703,1,0,False,0,"[0.622185065215906, 1.0303183649480672]","[38.812139956911984, 8.973012704931817]","[0.3492330547054222, 0.11307249429974309, -0.5195706551894546]",1
372,1704890666.652621,1,0,True,0,"[0.6216925491185475, 1.0299154898290568]","[38.411725697731015, 8.561110237011095]","[0.34954126769627963, 0.11289765740386856, -0.5126606887206435]",1
373,1704890666.808974,1,0,True,0,"[0.6208217264343119, 1.0293684249840234]","[37.38152110361501, 7.525171941897823]","[0.3499178451828419, 0.11268950764951371, -0.49535346683114767]",1
374,1704890666.964743,1,0,True,0,"[0.6199894398261154, 1.0291625226305323]","[35.76268006189396, 5.928967049739329]","[0.3499624689001396, 0.11266561227845551, -0.4687706297263503]",1
375,1704890667.1209924,1,0,True,0,"[0.6191722868482851, 1.0290362481653195]","[34.01782797816762, 4.213250529887451]","[0.34996269420876075, 0.112666073418067, -0.44020847138017416]",1
376,1704890667.2767937,1,0,True,0,"[0.6182415280190153, 1.0289174730757278]","[31.9747748963679, 2.205866745511035]","[0.349985520651572, 0.11265513075524924, -0.40679220017045736]",1
377,1704890667.432989,1,0,True,0,"[0.6170929233906975, 1.0288070903691362]","[29.37548302665616, -0.34577393991278255]","[0.3500558602001355, 0.11262654536858357, -0.36432004626840353]",1
378,1704890667.589035,1,0,True,0,"[0.6160777568348206, 1.0288690133578768]","[26.722741564982087, -2.9416442570298336]","[0.35005538942414877, 0.11262521818978165, -0.3211110597476363]",1
379,1704890667.7446232,1,0,True,0,"[0.6151663450918174, 1.0290251454790402]","[24.112082979621807, -5.491725205936809]","[0.35005573397934725, 0.11262632299911986, -0.2786618834361434]",1
380,1704890667.901712,1,0,True,0,"[0.6139821323836157, 1.0292496024938258]","[20.66275831466597, -8.859660175969212]","[0.3501781161168486, 0.11259412810801435, -0.22259706910699606]",1
381,1704890668.056517,1,0,True,0,"[0.6134669870067168, 1.029508826010355]","[18.779138846885143, -10.692855700931597]","[0.3501781161168486, 0.11259412810801435, -0.19206329341977835]",1
382,1704890668.212756,1,0,True,0,"[0.6125934903307105, 1.0302057841765353]","[14.956522484057777, -14.405770851647963]","[0.3501532104359753, 0.11259876825440746, -0.13018775638192892]",1
383,1704890668.3689137,1,0,True,0,"[0.6120231934392838, 1.030700576999144]","[12.357245796501177, -16.92923461227878]","[0.3502287075025467, 0.11259066972687176, -0.08812984731048346]",1
384,1704890668.5288022,1,0,True,0,"[0.6114561726369957, 1.031241987465018]","[9.646765824182431, -19.55931318562559]","[0.35038011341395897, 0.11257884325616156, -0.04428989347070456]",1
385,1704890668.684996,1,0,True,0,"[0.6111443654781558, 1.0320098849842525]","[6.974043309438383, -22.14392694025861]","[0.35038010355238497, 0.11257853646187778, -0.0011340919591020793]",1
386,1704890668.8405697,1,0,True,0,"[0.6109077684900658, 1.0328418345649433]","[4.308931214022341, -24.71865585943571]","[0.35040541062006525, 0.11257896444503948, 0.041882400400936604]",1
387,1704890668.9971986,1,0,True,0,"[0.6107446205565024, 1.033754436156021]","[1.6024432281890781, -27.330871079752022]","[0.3504559120091718, 0.11258242529058138, 0.08555367682129145]",1
388,1704890669.1530395,1,0,True,0,"[0.610749470773497, 1.035084350133689]","[-1.8050678675929874, -30.61385725158991]","[0.3504562475517304, 0.11257951033767274, 0.14053054992109537]",1
389,1704890669.3125625,1,0,True,0,"[0.6109669889086171, 1.036297457702064]","[-4.450676052409695, -33.15741283546075]","[0.350356460620842, 0.11256242010401556, 0.18322619143873456]",1
390,1704890669.4691298,1,0,True,0,"[0.6110106563760596, 1.0373827675554506]","[-7.147785639913052, -35.754498990376675]","[0.35052957613209873, 0.11260007501302896, 0.22672636155039072]",1
391,1704890669.6249375,1,0,True,0,"[0.6113232743238992, 1.0386616075832866]","[-9.779365670482528, -38.282731460768424]","[0.3505296744928949, 0.11259969865744009, 0.26921852771192795]",1
392,1704890669.7812064,1,0,True,0,"[0.6118713534418029, 1.0401576008131705]","[-12.495089200863044, -40.88780785263655]","[0.350408762736046, 0.11256232353692072, 0.31313606444746256]",1
393,1704890669.936541,1,0,True,0,"[0.6125311710111756, 1.0417555226582076]","[-15.260031010923832, -43.538768487125935]","[0.35028890831060017, 0.11252167551997574, 0.3578928643837571]",1
394,1704890670.0926852,1,0,True,0,"[0.613198025108466, 1.043317383520579]","[-17.93354021498817, -46.10210470027687]","[0.3502418986426097, 0.1125029241923921, 0.40119283739477396]",1
395,1704890670.2528374,1,0,True,0,"[0.6139534957875812, 1.0449641787131356]","[-20.66547108319067, -48.72090897136909]","[0.35021915086350963, 0.11249180046370769, 0.44548281375318766]",1
396,1704890670.4088306,1,0,True,0,"[0.61470746189866, 1.046358002784299]","[-22.78043381541053, -50.74686704482431]","[0.35010587050640607, 0.11243538529770093, 0.47987198177725077]",1
397,1704890670.5648692,1,0,False,0,"[0.6147797532305368, 1.046441212123444]","[-22.860019814559433, -50.822745693044304]","[0.3500609841174137, 0.11241198155573592, 0.481193863786757]",1
398,1704890670.720679,1,0,False,0,"[0.6147876509533582, 1.0464569661770884]","[-22.885048716052733, -50.84673243646286]","[0.3500609841174137, 0.11241198155573592, 0.4816002482548356]",1
399,1704890670.873594,1,0,True,0,"[0.6151483482855974, 1.046839642773687]","[-23.20370588510221, -51.1500092263404]","[0.3498145879509256, 0.11228234697939095, 0.4869396323338151]",1
400,1704890671.028799,1,0,True,0,"[0.615977319424276, 1.0475441248292414]","[-23.51209704382134, -51.43981384989374]","[0.3491221312466949, 0.11191336371423002, 0.4924187595024705]",1
401,1704890671.1859953,1,0,True,0,"[0.617951139676929, 1.0489467872589795]","[-23.58173905313512, -51.49144245501501]","[0.34727204309088344, 0.11091813636568974, 0.49481617752462626]",1
402,1704890671.3377624,1,0,True,0,"[0.6206242957836793, 1.0507702123050344]","[-23.487105349799933, -51.37955383150264]","[0.3447101286338327, 0.10953649346052725, 0.49502443615347147]",1
403,1704890671.4898853,1,0,True,0,"[0.6235533023029775, 1.0527989438364571]","[-23.454013856660616, -51.32450256289653]","[0.3419270076278579, 0.10803180329270473, 0.4963727528229356]",1
404,1704890671.644882,1,0,True,0,"[0.6274390345579643, 1.0553970534150374]","[-23.168711215190307, -51.01851357469499]","[0.33816446946356477, 0.10599701648559492, 0.4942575329914689]",1
405,1704890671.8011632,1,0,True,0,"[0.6315162080457888, 1.0581639842455624]","[-22.940875961887862, -50.76480405952574]","[0.33424138151470156, 0.10388667052155368, 0.4931334787979722]",1
406,1704890671.9568205,1,0,True,0,"[0.6389372071112109, 1.0632447031239671]","[-22.58052277172254, -50.35246610470126]","[0.32712636875796924, 0.10006988884143621, 0.4918531710281968]",1
407,1704890672.112655,1,0,True,0,"[0.6443099219090651, 1.0669247543416864]","[-22.276821976460955, -50.010393676339845]","[0.3219694416127534, 0.0973147485755291, 0.4901493126526475]",1
408,1704890672.2686965,1,0,True,0,"[0.6497649553124558, 1.0706805899394085]","[-21.975191802299836, -49.66762421329667]","[0.3167411471011333, 0.09453206797616255, 0.48845230881124735]",1
409,1704890672.4248035,1,0,True,0,"[0.6551907389643581, 1.0744425890600235]","[-21.697223550315183, -49.34604544621763]","[0.31155228867814644, 0.09178305767543976, 0.48704388085752726]",1
410,1704890672.5810113,1,0,True,0,"[0.6604993642479181, 1.0781899368294996]","[-21.56269994958496, -49.162830377895034]","[0.30652034496854164, 0.08911632225887023, 0.48783057276159525]",1
411,1704890672.7371497,1,0,True,0,"[0.6660485833285782, 1.0820853602175808]","[-21.34245518585915, -48.893348611517595]","[0.301244290441414, 0.08631564007521088, 0.48731973115354776]",1
412,1704890672.8929853,1,0,True,0,"[0.6716112020986461, 1.0860769377142276]","[-21.31399070393093, -48.808074698916144]","[0.29601564278160186, 0.08353362535553373, 0.4898692900314927]",1
413,1704890673.048939,1,0,True,0,"[0.6771478916260961, 1.0900191936791053]","[-21.18832904366099, -48.62837637618264]","[0.2907908597268961, 0.08074435641973939, 0.49079557601362467]",1
414,1704890673.2048187,1,0,True,0,"[0.6842614657602909, 1.095111448230915]","[-21.05579902199853, -48.424099131830836]","[0.28409439950540005, 0.07716466783523698, 0.49238621536642313]",1
415,1704890673.3612313,1,0,True,0,"[0.6898063802585525, 1.0990155286661738]","[-20.757175737142692, -48.074744235454865]","[0.27882775684255134, 0.07434632777311621, 0.49041073862463236]",1
416,1704890673.5170507,1,0,True,0,"[0.6952824095375252, 1.1029426635185051]","[-20.60729707570368, -47.86896000366549]","[0.27367055497596815, 0.07159170061740545, 0.4907534355297685]",1
417,1704890673.6726577,1,0,True,0,"[0.7007866113632143, 1.1068673683713957]","[-20.37019261248648, -47.577433131291734]","[0.2684687454613027, 0.0688131429416436, 0.4896495575085282]",1
418,1704890673.827983,1,0,True,0,"[0.7069506998464723, 1.111331890573338]","[-20.24027504911785, -47.38118634487502]","[0.26268452117066765, 0.06572819523239973, 0.49055265728384256]",1
419,1704890673.9847896,1,0,True,0,"[0.7123376111927161, 1.1152161959277513]","[-20.055834443268715, -47.14018767689355]","[0.257616113378459, 0.06302221870372993, 0.4901493126526475]",1
420,1704890674.1407697,1,0,True,0,"[0.7177455145441868, 1.1191496173759559]","[-19.9272893883563, -46.952360521433896]","[0.2525469480227218, 0.060317661743853494, 0.49061989132314915]",1
421,1704890674.297194,1,0,True,0,"[0.7234056222278353, 1.1232910468321797]","[-19.833714507514514, -46.795037279483786]","[0.24725772458481088, 0.05748787269518604, 0.49174483958631754]",1
422,1704890674.4530299,1,0,True,0,"[0.7312176946758044, 1.1289847842562877]","[-19.5984975170458, -46.47375252928851]","[0.23993772601430455, 0.05357133772234182, 0.491502427496016]",1
423,1704890674.6090426,1,0,True,0,"[0.7367506365663201, 1.1329989913991074]","[-19.344923168902667, -46.160724010849414]","[0.23473584475638648, 0.05079291525312844, 0.48985969368368387]",1
424,1704890674.7647464,1,0,True,0,"[0.7422602482269772, 1.137000732157359]","[-19.059297968327503, -45.81568912154492]","[0.22954985615757822, 0.04803849816090735, 0.48762514535337687]",1
425,1704890674.9208355,1,0,True,0,"[0.7478737833566833, 1.141130157091014]","[-18.868917020195166, -45.56121361946614]","[0.22429492275108223, 0.04525201093686046, 0.48694216553121805]",1
426,1704890675.0765154,1,0,True,0,"[0.7533732438873584, 1.1451525307258341]","[-18.581395119376594, -45.21272407434243]","[0.2191242306130186, 0.04252279328092462, 0.484573238529265]",1
427,1704890675.231828,1,0,True,0,"[0.7589694522032531, 1.1492876167238677]","[-18.35618811586549, -44.92275188128046]","[0.213881278680663, 0.03976782810091122, 0.4832088286057115]",1
428,1704890675.3887427,1,0,True,0,"[0.7645586133878537, 1.1534110816579772]","[-18.072040650796037, -44.57459986411712]","[0.20863274181929264, 0.03702352100237528, 0.48082649055868387]",1
429,1704890675.5448353,1,0,True,0,"[0.770107885492332, 1.157557784151281]","[-17.89121395681941, -44.32689497157497]","[0.2034482741249743, 0.0343205605950359, 0.48007058445364237]",1
430,1704890675.7011287,1,0,True,0,"[0.7773527775934216, 1.1630000269670264]","[-17.677316645813676, -44.02424530180355]","[0.19668832898816407, 0.030807025137886405, 0.47938337270170445]",1
431,1704890675.8570585,1,0,True,0,"[0.7830256878472522, 1.167329694345204]","[-17.663061437827245, -43.93639449717621]","[0.19143549427667642, 0.02807095055021524, 0.4813195699825883]",1
432,1704890676.0128152,1,0,True,0,"[0.7888172103973737, 1.1717143319018752]","[-17.535224933727427, -43.736196794497246]","[0.18605161627499758, 0.025257732845936798, 0.48142027202993626]",1
433,1704890676.1686714,1,0,True,0,"[0.7944965510417393, 1.1760693573316692]","[-17.538510379049217, -43.66535109978001]","[0.18080663880120204, 0.022506626880589183, 0.48360436502844095]",1
434,1704890676.3286965,1,0,True,0,"[0.800094471287574, 1.180316850806095]","[-17.400860079569757, -43.45795909124392]","[0.17560869344020405, 0.019774836621431594, 0.48342611733824015]",1
435,1704890676.4847386,1,0,True,0,"[0.805867959451328, 1.1847502212724839]","[-17.372133344139254, -43.35438254384127]","[0.1702769727143354, 0.016971153919902407, 0.4850679272785783]",1
436,1704890676.6408067,1,0,True,0,"[0.8115893920851531, 1.1890687983242638]","[-17.11669739047522, -43.029905713890635]","[0.1649453499401792, 0.014167284915807248, 0.4829442733898759]",1
437,1704890676.7968724,1,0,True,0,"[0.8173224200345178, 1.1934565798191032]","[-16.982512672294053, -42.82316995335576]","[0.159631604518889, 0.011383815319530583, 0.48276969138532877]",1
438,1704890676.9526734,1,0,True,0,"[0.8229933845239931, 1.1977803714877342]","[-16.778688893900686, -42.54901641291271]","[0.15436292349420794, 0.008623410567727113, 0.4814016157761216]",1
439,1704890677.1091108,1,0,True,0,"[0.8285808823615036, 1.202065774937818]","[-16.605884724893407, -42.30578367331992]","[0.1491786557446596, 0.005920066544597324, 0.4804713660851121]",1
440,1704890677.2648458,1,0,True,0,"[0.8358854198321701, 1.2076744971713225]","[-16.349751649776714, -41.95782304480853]","[0.14239777607611867, 0.00239192910104982, 0.47870921436697245]",1
441,1704890677.4210799,1,0,True,0,"[0.8415333391075953, 1.2120753402130642]","[-16.289603776736783, -41.82337628807819]","[0.13718653875595793, -0.0003144185586193268, 0.4795761639252305]",1
442,1704890677.5766695,1,0,True,0,"[0.8472830016685877, 1.2165676780646326]","[-16.244058337329577, -41.70198958874536]","[0.13188906716685506, -0.003074376131369659, 0.4806999797001481]",1
